y
0.0
0.06426071165196845
-0.0049606353702529304
-0.04515513024671236
-0.040670331419050854
-0.06350859964868505
-0.04543969623136945
-0.05953607128276417
-0.08918048017494584
-0.11699240924599508
-0.09966911444212201
-0.11000199821296519
-0.09754397516599056
-0.11411492732122497
-0.11603248940446065
-0.1258834852151267
-0.12105201998451776
-0.11138790818199595
-0.09641741960649597
-0.16108286808866978
-0.16614824586076793
-0.17321665262898023
-0.1570076797540878
-0.18416157531487443
-0.19762917257548906
-0.1943339831218509
-0.16516346769185475
-0.16555156178560537
-0.13377149725465642
-0.16566465554478782
-0.1560775076261507
-0.15895276984429074
-0.18064066228976117
-0.17469429930179103
-0.17994481563027875
-0.17893893147606832
-0.13419957000905924
-0.12997270821028906
0.03616902791486609
-0.07623272939281378
-0.07711653541150554
-0.057483980507413435
-0.08518474267589227
-0.07572515436822869
-0.09426515597897378
-0.09441921421125699
-0.10736407355534539
-0.10134423313297702
-0.07865899256012199
-0.09985878085785771
-0.08483645108026394
-0.08359643030121333
-0.09593468410730566
-0.04802848872395771
-0.05592677453819306
-0.04317015080891906
-0.05256900022754962
-0.05093869187112432
-0.05187590976947831
-0.03981591546744312
-0.029206290686943248
-0.030737651493836893
-0.04477120341994123
-0.025650925668060154
-0.02198790328952782
-0.02994486314878486
-0.011518564147763755
-0.03301851347328011
0.015437360344094486
0.01815325538154866
0.00417178299335319
0.014454152191319736
-0.01981217813067815
-0.032522442095569204
-0.09633196988374948
-0.024120986427533353
-0.02840731408150532
-0.021565940158097874
-0.03757572089079986
0.008959266428519186
-0.007642674229600743
-0.0006353882513394637
-0.0018745960612704948
0.009544808879354605
-0.020381220358785868
-0.029872316503315233
-0.045695244648641165
-0.049152157898333826
-0.06005270116702377
-0.06478138094348651
-0.0750555812148832
-0.07718380850292306
-0.08915856566954972
-0.0704082978045335
-0.07239771587978794
-0.06517044492352397
-0.03479264317979869
-0.061210429828634005
-0.06447090747224138
-0.06706219863190199
-0.07018950714655148
-0.06243155467859651
-0.07198213898436734
-0.07198213898436734
-0.07948770661528215
-0.05372970851635728
-0.09687772059987765
-0.08256144098299956
-0.08149521988138986
-0.07355706491739511
-0.07549435459964116
-0.06036677055203654
-0.060600629430837216
-0.05452019486665449
-0.06192747051613878
-0.07357712472798994
-0.06898681823918196
-0.07615343820793896
-0.08301976479856421
-0.07617545449511454
-0.08421821958017972
-0.07650245207832995
-0.08041863149719575
-0.08731847732724418
-0.10851444307763813
-0.10202876394237137
-0.10946207700862942
-0.09863280753552317
-0.10606287546920612
-0.09640611659551723
-0.11070107877799273
-0.09826487729469591
-0.11063245995228499
-0.06311993427152629
-0.02795198088460893
-0.02642132332471192
0.022053085339393874
0.041701007935898815
0.032901054621106596
0.04414682546280346
0.026939256618334184
0.005622733104246436
-0.022303811461824807
-0.05284486750292672
-0.046624269201174684
-0.05084419780450844
-0.026910806042224067
-0.009276204999878246
-0.0026843195621495397
0.01999025203895144
